id,level_start,level_end,rune_stone_quantity,crystal_quantity,ncg_quantity,level_up_success_rate
10013,110,110,40,5000000,0,10000
10013,111,111,40,1000000,200,10000
10013,112,119,40,1000000,0,10000
10013,120,120,40,5000000,0,10000
10013,121,121,40,1000000,200,10000
10013,122,125,40,1000000,0,10000
10013,126,129,50,1000000,0,10000
10013,130,130,50,5000000,0,10000
10013,131,131,50,1500000,200,10000
10013,132,139,50,1500000,0,10000
10013,140,140,50,6000000,0,10000
10013,141,141,50,1500000,200,10000
10013,142,149,50,1500000,0,10000
10013,150,150,50,6000000,0,10000
10013,151,151,50,1500000,200,10000
10013,152,159,50,1500000,0,10000
10013,160,160,50,6000000,0,10000
10013,161,161,50,1500000,200,10000
10013,162,169,50,1500000,0,10000
10013,170,170,50,6000000,0,10000
10013,171,171,50,1500000,200,10000
10013,172,179,50,1500000,0,10000
10013,180,180,50,6000000,0,10000
10013,181,181,50,1500000,300,10000
10013,182,189,50,1500000,0,10000
10013,190,190,50,6000000,0,10000
10013,191,191,50,1500000,300,10000
10013,192,199,50,1500000,0,10000
10013,200,200,50,6000000,0,10000
10013,201,201,80,2000000,300,10000
10013,202,209,80,2000000,0,10000
10013,210,210,80,8000000,0,10000
10013,211,211,80,2000000,500,10000
10013,212,219,80,2000000,0,10000
10013,220,220,80,8000000,0,10000
10013,221,221,80,2000000,500,10000
10013,222,229,80,2000000,0,10000
10013,230,230,80,8000000,0,10000
10013,231,231,80,2000000,500,10000
10013,232,239,80,2000000,0,10000
10013,240,240,80,8000000,0,10000
10013,241,241,80,2000000,500,10000
10013,242,249,80,2000000,0,10000
10013,250,250,80,8000000,0,10000
10013,251,251,80,2000000,500,10000
10013,252,259,80,2000000,0,10000
10013,260,260,80,8000000,0,10000
10013,261,261,80,2000000,1000,10000
10013,262,269,80,2000000,0,10000
10013,270,270,80,8000000,0,10000
10013,271,271,80,2000000,1000,10000
10013,272,279,80,2000000,0,10000
10013,280,280,80,8000000,0,10000
10013,281,281,80,2000000,1000,10000
10013,282,289,80,2000000,0,10000
10013,290,290,80,8000000,0,10000
10013,291,291,80,2000000,1000,10000
10013,292,299,80,2000000,0,10000
10013,300,300,80,8000000,0,10000
10014,1,1,100,2000,0,10000
10014,2,2,30,3000,0,10000
10014,3,3,40,4000,0,10000
10014,4,4,50,2000,0,10000
10014,5,5,60,3000,0,10000
10014,6,6,70,4000,0,10000
10014,7,7,80,2000,0,10000
10014,8,8,90,3000,0,10000
10014,9,9,100,4000,0,10000
10014,10,10,200,4000,0,10000
10014,11,11,100,3000,0,10000
10014,12,12,30,3000,0,10000
10014,13,13,40,4000,0,10000
10014,14,14,50,2000,0,10000
10014,15,15,60,3000,0,10000
10014,16,16,70,4000,0,10000
10014,17,17,80,2000,0,10000
10014,18,18,90,3000,0,10000
10014,19,19,100,4000,0,10000
10014,20,20,200,4000,0,10000
10014,21,21,100,3000,0,10000
10014,22,22,30,3000,0,10000
10014,23,23,40,4000,0,10000
10014,24,24,50,2000,0,10000
10014,25,25,60,3000,0,10000
10014,26,26,70,4000,0,10000
10014,27,27,80,2000,0,10000
10014,28,28,90,3000,0,10000
10014,29,29,100,4000,0,10000
10014,30,30,200,4000,0,10000
10014,31,31,100,15000,0,10000
10014,32,32,50,15000,0,10000
10014,33,33,50,20000,0,10000
10014,34,34,50,10000,0,10000
10014,35,35,60,15000,0,10000
10014,36,36,70,20000,0,10000
10014,37,37,80,10000,0,10000
10014,38,38,90,15000,0,10000
10014,39,39,100,20000,0,10000
10014,40,40,600,20000,0,10000
10014,41,41,100,15000,0,10000
10014,42,42,50,15000,0,10000
10014,43,43,50,20000,0,10000
10014,44,44,50,10000,0,10000
10014,45,45,60,15000,0,10000
10014,46,46,70,20000,0,10000
10014,47,47,80,10000,0,10000
10014,48,48,90,15000,0,10000
10014,49,49,100,20000,0,10000
10014,50,50,600,20000,0,10000
10014,51,51,100,15000,50,10000
10014,52,52,50,15000,0,10000
10014,53,53,50,20000,0,10000
10014,54,54,50,10000,0,10000
10014,55,55,60,15000,0,10000
10014,56,56,70,20000,0,10000
10014,57,57,80,10000,0,10000
10014,58,58,90,15000,0,10000
10014,59,59,100,20000,0,10000
10014,60,60,600,20000,0,10000
10014,61,61,100,15000,0,10000
10014,62,62,50,15000,0,10000
10014,63,63,50,20000,0,10000
10014,64,64,50,10000,0,10000
10014,65,65,60,15000,0,10000
10014,66,66,70,20000,0,10000
10014,67,67,80,10000,0,10000
10014,68,68,90,15000,0,10000
10014,69,69,100,20000,0,10000
10014,70,70,600,20000,0,10000
10014,71,71,90,75000,0,10000
10014,72,72,60,50000,0,10000
10014,73,74,90,75000,0,10000
10014,75,77,120,100000,0,10000
10014,78,79,300,250000,0,10000
10014,80,80,4500,750000,0,10000
10014,81,81,90,75000,0,10000
10014,82,82,60,50000,0,10000
10014,83,84,90,75000,0,10000
10014,85,87,120,100000,0,10000
10014,88,89,300,250000,0,10000
10014,90,90,4500,750000,0,10000
10014,91,91,90,75000,0,10000
10014,92,92,60,50000,0,10000
10014,93,94,90,75000,0,10000
10014,95,97,120,100000,0,10000
10014,98,99,300,250000,0,10000
10014,100,100,4500,750000,0,10000
10014,101,101,90,75000,100,10000
10014,102,102,60,50000,0,10000
10014,103,104,90,75000,0,10000
10014,105,107,120,100000,0,10000
10014,108,109,300,250000,0,10000
10014,110,110,4500,750000,0,10000
10014,111,111,90,75000,0,10000
10014,112,112,60,50000,0,10000
10014,113,114,90,75000,0,10000
10014,115,117,120,100000,0,10000
10014,118,119,300,250000,0,10000
10014,120,120,4500,750000,0,10000
10014,121,121,90,75000,0,10000
10014,122,122,60,50000,0,10000
10014,123,124,90,75000,0,10000
10014,125,127,120,100000,0,10000
10014,128,129,300,250000,0,10000
10014,130,130,4500,750000,0,10000
10014,131,131,120,75000,0,10000
10014,132,132,120,50000,0,10000
10014,133,134,160,75000,0,10000
10014,135,135,6000,100000,0,10000
10014,136,136,80,100000,0,10000
10014,137,137,120,100000,0,10000
10014,138,139,160,250000,0,10000
10014,140,140,6000,750000,0,10000
10014,141,141,80,75000,0,10000
10014,142,142,80,50000,0,10000
10014,143,144,120,75000,0,10000
10014,145,147,160,100000,0,10000
10014,148,149,400,250000,0,10000
10014,150,150,6000,750000,0,10000
10014,151,151,80,75000,150,10000
10014,152,152,80,50000,0,10000
10014,153,154,120,75000,0,10000
10014,155,157,160,100000,0,10000
10014,158,159,400,250000,0,10000
10014,160,160,6000,750000,0,10000
10014,161,161,80,75000,0,10000
10014,162,162,80,50000,0,10000
10014,163,164,120,75000,0,10000
10014,165,167,160,100000,0,10000
10014,168,169,400,250000,0,10000
10014,170,170,6000,750000,0,10000
10014,171,171,80,75000,0,10000
10014,172,172,80,50000,0,10000
10014,173,174,120,75000,0,10000
10014,175,177,160,100000,0,10000
10014,178,179,400,250000,0,10000
10014,180,180,6000,750000,0,10000
10014,181,181,80,75000,0,10000
10014,182,182,80,50000,0,10000
10014,183,184,120,75000,0,10000
10014,185,187,160,100000,0,10000
10014,188,189,400,250000,0,10000
10014,190,190,6000,750000,0,10000
10014,191,191,80,75000,0,10000
10014,192,192,80,50000,0,10000
10014,193,194,120,75000,0,10000
10014,195,197,160,100000,0,10000
10014,198,199,400,250000,0,10000
10014,200,200,6000,750000,0,10000
10014,201,201,200,500000,200,10000
10014,202,202,200,500000,0,10000
10014,203,204,300,750000,0,10000
10014,205,207,400,1000000,0,10000
10014,208,209,1000,2500000,0,10000
10014,210,210,12000,7500000,0,10000
10014,211,212,200,500000,0,10000
10014,213,214,300,750000,0,10000
10014,215,217,400,1000000,0,10000
10014,218,219,1000,2500000,0,10000
10014,220,220,12000,7500000,0,10000
10014,221,222,200,500000,0,10000
10014,223,224,300,750000,0,10000
10014,225,227,400,1000000,0,10000
10014,228,229,1000,2500000,0,10000
10014,230,230,12000,7500000,0,10000
10014,231,232,200,500000,0,10000
10014,233,234,300,750000,0,10000
10014,235,237,400,1000000,0,10000
10014,238,239,1000,2500000,0,10000
10014,240,240,12000,7500000,0,10000
10014,241,242,200,500000,0,10000
10014,243,244,300,750000,0,10000
10014,245,247,400,1000000,0,10000
10014,248,249,1000,2500000,0,10000
10014,250,250,12000,7500000,0,10000
10014,251,251,200,1000000,250,10000
10014,252,252,200,1000000,0,10000
10014,253,254,300,1500000,0,10000
10014,255,257,400,2000000,0,10000
10014,258,259,1000,5000000,0,10000
10014,260,260,12000,15000000,0,10000
10014,261,262,200,1000000,0,10000
10014,263,264,300,1500000,0,10000
10014,265,267,400,2000000,0,10000
10014,268,269,1000,5000000,0,10000
10014,270,270,12000,15000000,0,10000
10014,271,272,200,1000000,0,10000
10014,273,274,300,1500000,0,10000
10014,275,277,400,2000000,0,10000
10014,278,279,1000,5000000,0,10000
10014,280,280,12000,15000000,0,10000
10014,281,282,200,1000000,0,10000
10014,283,284,300,1500000,0,10000
10014,285,287,400,2000000,0,10000
10014,288,289,1000,5000000,0,10000
10014,290,290,12000,15000000,0,10000
10014,291,292,200,1000000,0,10000
10014,293,294,300,1500000,0,10000
10014,295,297,400,2000000,0,10000
10014,298,299,1000,5000000,0,10000
10014,300,300,12000,15000000,0,10000
10015,1,1,50,2000,0,10000
10015,2,2,15,3000,0,10000
10015,3,3,20,4000,0,10000
10015,4,4,25,2000,0,10000
10015,5,5,30,3000,0,10000
10015,6,6,35,4000,0,10000
10015,7,7,40,2000,0,10000
10015,8,8,45,3000,0,10000
10015,9,9,50,4000,0,10000
10015,10,10,100,4000,0,10000
10015,11,11,50,3000,0,10000
10015,12,12,15,3000,0,10000
10015,13,13,20,4000,0,10000
10015,14,14,25,2000,0,10000
10015,15,15,30,3000,0,10000
10015,16,16,35,4000,0,10000
10015,17,17,40,2000,0,10000
10015,18,18,45,3000,0,10000
10015,19,19,50,4000,0,10000
10015,20,20,100,4000,0,10000
10015,21,21,50,3000,0,10000
10015,22,22,15,3000,0,10000
10015,23,23,20,4000,0,10000
10015,24,24,25,2000,0,10000
10015,25,25,30,3000,0,10000
10015,26,26,35,4000,0,10000
10015,27,27,40,2000,0,10000
10015,28,28,45,3000,0,10000
10015,29,29,50,4000,0,10000
10015,30,30,100,4000,0,10000
10015,31,31,50,15000,0,10000
10015,32,32,25,15000,0,10000
10015,33,33,25,20000,0,10000
10015,34,34,25,10000,0,10000
10015,35,35,30,15000,0,10000
10015,36,36,35,20000,0,10000
10015,37,37,40,10000,0,10000
10015,38,38,45,15000,0,10000
10015,39,39,50,20000,0,10000
10015,40,40,300,20000,0,10000
10015,41,41,50,15000,0,10000
10015,42,42,25,15000,0,10000
10015,43,43,25,20000,0,10000
10015,44,44,25,10000,0,10000
10015,45,45,30,15000,0,10000
10015,46,46,35,20000,0,10000
10015,47,47,40,10000,0,10000
10015,48,48,45,15000,0,10000
10015,49,49,50,20000,0,10000
10015,50,50,300,20000,0,10000
10015,51,51,50,15000,50,10000
10015,52,52,25,15000,0,10000
10015,53,53,25,20000,0,10000
10015,54,54,25,10000,0,10000
10015,55,55,30,15000,0,10000
10015,56,56,35,20000,0,10000
10015,57,57,40,10000,0,10000
10015,58,58,45,15000,0,10000
10015,59,59,50,20000,0,10000
10015,60,60,300,20000,0,10000
10015,61,61,50,15000,0,10000
10015,62,62,25,15000,0,10000
10015,63,63,25,20000,0,10000
10015,64,64,25,10000,0,10000
10015,65,65,30,15000,0,10000
10015,66,66,35,20000,0,10000
10015,67,67,40,10000,0,10000
10015,68,68,45,15000,0,10000
10015,69,69,50,20000,0,10000
10015,70,70,300,20000,0,10000
10015,71,71,45,75000,0,10000
10015,72,72,30,50000,0,10000
10015,73,74,45,75000,0,10000
10015,75,77,60,100000,0,10000
10015,78,79,150,250000,0,10000
10015,80,80,2250,750000,0,10000
10015,81,81,45,75000,0,10000
10015,82,82,30,50000,0,10000
10015,83,84,45,75000,0,10000
10015,85,87,60,100000,0,10000
10015,88,89,150,250000,0,10000
10015,90,90,2250,750000,0,10000
10015,91,91,45,75000,0,10000
10015,92,92,30,50000,0,10000
10015,93,94,45,75000,0,10000
10015,95,97,60,100000,0,10000
10015,98,99,150,250000,0,10000
10015,100,100,2250,750000,0,10000
10015,101,101,45,75000,100,10000
10015,102,102,30,50000,0,10000
10015,103,104,45,75000,0,10000
10015,105,107,60,100000,0,10000
10015,108,109,150,250000,0,10000
10015,110,110,2250,750000,0,10000
10015,111,111,45,75000,0,10000
10015,112,112,30,50000,0,10000
10015,113,114,45,75000,0,10000
10015,115,117,60,100000,0,10000
10015,118,119,150,250000,0,10000
10015,120,120,2250,750000,0,10000
10015,121,121,45,75000,0,10000
10015,122,122,30,50000,0,10000
10015,123,124,45,75000,0,10000
10015,125,127,60,100000,0,10000
10015,128,129,150,250000,0,10000
10015,130,130,2250,750000,0,10000
10015,131,131,60,75000,0,10000
10015,132,132,60,50000,0,10000
10015,133,134,80,75000,0,10000
10015,135,135,3000,100000,0,10000
10015,136,136,40,100000,0,10000
10015,137,137,60,100000,0,10000
10015,138,139,80,250000,0,10000
10015,140,140,3000,750000,0,10000
10015,141,141,40,75000,0,10000
10015,142,142,40,50000,0,10000
10015,143,144,60,75000,0,10000
10015,145,147,80,100000,0,10000
10015,148,149,200,250000,0,10000
10015,150,150,3000,750000,0,10000
10015,151,151,40,75000,150,10000
10015,152,152,40,50000,0,10000
10015,153,154,60,75000,0,10000
10015,155,157,80,100000,0,10000
10015,158,159,200,250000,0,10000
10015,160,160,3000,750000,0,10000
10015,161,161,40,75000,0,10000
10015,162,162,40,50000,0,10000
10015,163,164,60,75000,0,10000
10015,165,167,80,100000,0,10000
10015,168,169,200,250000,0,10000
10015,170,170,3000,750000,0,10000
10015,171,171,40,75000,0,10000
10015,172,172,40,50000,0,10000
10015,173,174,60,75000,0,10000
10015,175,177,80,100000,0,10000
10015,178,179,200,250000,0,10000
10015,180,180,3000,750000,0,10000
10015,181,181,40,75000,0,10000
10015,182,182,40,50000,0,10000
10015,183,184,60,75000,0,10000
10015,185,187,80,100000,0,10000
10015,188,189,200,250000,0,10000
10015,190,190,3000,750000,0,10000
10015,191,191,40,75000,0,10000
10015,192,192,40,50000,0,10000
10015,193,194,60,75000,0,10000
10015,195,197,80,100000,0,10000
10015,198,199,200,250000,0,10000
10015,200,200,3000,750000,0,10000
10015,201,201,100,500000,200,10000
10015,202,202,100,500000,0,10000
10015,203,204,150,750000,0,10000
10015,205,207,200,1000000,0,10000
10015,208,209,500,2500000,0,10000
10015,210,210,6000,7500000,0,10000
10015,211,212,100,500000,0,10000
10015,213,214,150,750000,0,10000
10015,215,217,200,1000000,0,10000
10015,218,219,500,2500000,0,10000
10015,220,220,6000,7500000,0,10000
10015,221,222,100,500000,0,10000
10015,223,224,150,750000,0,10000
10015,225,227,200,1000000,0,10000
10015,228,229,500,2500000,0,10000
10015,230,230,6000,7500000,0,10000
10015,231,232,100,500000,0,10000
10015,233,234,150,750000,0,10000
10015,235,237,200,1000000,0,10000
10015,238,239,500,2500000,0,10000
10015,240,240,6000,7500000,0,10000
10015,241,242,100,500000,0,10000
10015,243,244,150,750000,0,10000
10015,245,247,200,1000000,0,10000
10015,248,249,500,2500000,0,10000
10015,250,250,6000,7500000,0,10000
10015,251,251,100,1000000,250,10000
10015,252,252,100,1000000,0,10000
10015,253,254,150,1500000,0,10000
10015,255,257,200,2000000,0,10000
10015,258,259,500,5000000,0,10000
10015,260,260,6000,15000000,0,10000
10015,261,262,100,1000000,0,10000
10015,263,264,150,1500000,0,10000
10015,265,267,200,2000000,0,10000
10015,268,269,500,5000000,0,10000
10015,270,270,6000,15000000,0,10000
10015,271,272,100,1000000,0,10000
10015,273,274,150,1500000,0,10000
10015,275,277,200,2000000,0,10000
10015,278,279,500,5000000,0,10000
10015,280,280,6000,15000000,0,10000
10015,281,282,100,1000000,0,10000
10015,283,284,150,1500000,0,10000
10015,285,287,200,2000000,0,10000
10015,288,289,500,5000000,0,10000
10015,290,290,6000,15000000,0,10000
10015,291,292,100,1000000,0,10000
10015,293,294,150,1500000,0,10000
10015,295,297,200,2000000,0,10000
10015,298,299,500,5000000,0,10000
10015,300,300,6000,15000000,0,10000
10016,1,1,50,20000,0,10000
10016,2,2,15,30000,0,10000
10016,3,3,20,40000,0,10000
10016,4,4,25,20000,0,10000
10016,5,5,30,30000,0,10000
10016,6,6,35,40000,0,10000
10016,7,7,40,20000,0,10000
10016,8,8,45,30000,0,10000
10016,9,9,50,40000,0,10000
10016,10,10,100,40000,0,10000
10016,11,11,50,30000,0,10000
10016,12,12,15,30000,0,10000
10016,13,13,20,40000,0,10000
10016,14,14,25,20000,0,10000
10016,15,15,30,30000,0,10000
10016,16,16,35,40000,0,10000
10016,17,17,40,20000,0,10000
10016,18,18,45,30000,0,10000
10016,19,19,50,40000,0,10000
10016,20,20,100,40000,0,10000
10016,21,21,50,30000,0,10000
10016,22,22,15,30000,0,10000
10016,23,23,20,40000,0,10000
10016,24,24,25,20000,0,10000
10016,25,25,30,30000,0,10000
10016,26,26,35,40000,0,10000
10016,27,27,40,20000,0,10000
10016,28,28,45,30000,0,10000
10016,29,29,50,40000,0,10000
10016,30,30,100,40000,0,10000
10016,31,31,50,80000,0,10000
10016,32,32,25,80000,0,10000
10016,33,33,25,100000,0,10000
10016,34,34,25,50000,0,10000
10016,35,35,30,80000,0,10000
10016,36,36,35,100000,0,10000
10016,37,37,40,50000,0,10000
10016,38,38,45,80000,0,10000
10016,39,39,50,80000,0,10000
10016,40,40,300,80000,0,10000
10016,41,41,50,50000,0,10000
10016,42,42,25,50000,0,10000
10016,43,43,25,80000,0,10000
10016,44,44,25,50000,0,10000
10016,45,45,30,50000,0,10000
10016,46,46,35,80000,0,10000
10016,47,47,40,50000,0,10000
10016,48,48,45,50000,0,10000
10016,49,49,50,80000,0,10000
10016,50,50,300,80000,0,10000
10016,51,51,50,100000,100,10000
10016,52,52,25,50000,0,10000
10016,53,53,25,80000,0,10000
10016,54,54,25,50000,0,10000
10016,55,55,30,50000,0,10000
10016,56,56,35,80000,0,10000
10016,57,57,40,50000,0,10000
10016,58,58,45,50000,0,10000
10016,59,59,50,80000,0,10000
10016,60,60,300,80000,0,10000
10016,61,61,50,100000,0,10000
10016,62,62,25,50000,0,10000
10016,63,63,25,80000,0,10000
10016,64,64,25,50000,0,10000
10016,65,65,30,50000,0,10000
10016,66,66,35,80000,0,10000
10016,67,67,40,50000,0,10000
10016,68,68,45,50000,0,10000
10016,69,69,50,80000,0,10000
10016,70,70,300,100000,0,10000
10016,71,71,45,75000,0,10000
10016,72,72,30,50000,0,10000
10016,73,74,45,75000,0,10000
10016,75,77,60,100000,0,10000
10016,78,79,150,250000,0,10000
10016,80,80,500,750000,0,10000
10016,81,81,45,75000,0,10000
10016,82,82,30,50000,0,10000
10016,83,84,45,75000,0,10000
10016,85,87,60,100000,0,10000
10016,88,89,150,250000,0,10000
10016,90,90,500,750000,0,10000
10016,91,91,45,75000,0,10000
10016,92,92,30,50000,0,10000
10016,93,94,45,75000,0,10000
10016,95,97,60,100000,0,10000
10016,98,99,150,250000,0,10000
10016,100,100,500,750000,0,10000
10016,101,101,45,75000,200,10000
10016,102,102,30,50000,0,10000
10016,103,104,45,75000,0,10000
10016,105,107,60,100000,0,10000
10016,108,109,150,250000,0,10000
10016,110,110,1000,750000,0,10000
10016,111,111,45,75000,0,10000
10016,112,112,30,50000,0,10000
10016,113,114,45,75000,0,10000
10016,115,117,60,100000,0,10000
10016,118,119,150,250000,0,10000
10016,120,120,1000,750000,0,10000
10016,121,121,45,75000,0,10000
10016,122,122,30,50000,0,10000
10016,123,124,45,75000,0,10000
10016,125,127,60,100000,0,10000
10016,128,129,150,250000,0,10000
10016,130,130,1000,750000,0,10000
10016,131,131,40,75000,0,10000
10016,132,132,40,50000,0,10000
10016,133,134,60,75000,0,10000
10016,135,137,80,100000,0,10000
10016,138,139,200,250000,0,10000
10016,140,140,1000,750000,0,10000
10016,141,141,40,75000,0,10000
10016,142,142,40,50000,0,10000
10016,143,144,60,75000,0,10000
10016,145,147,80,100000,0,10000
10016,148,149,200,250000,0,10000
10016,150,150,1000,750000,0,10000
10016,151,151,40,75000,300,10000
10016,152,152,40,50000,0,10000
10016,153,154,60,75000,0,10000
10016,155,157,80,100000,0,10000
10016,158,159,200,250000,0,10000
10016,160,160,3000,750000,0,10000
10016,161,161,40,75000,0,10000
10016,162,162,40,50000,0,10000
10016,163,164,60,75000,0,10000
10016,165,167,80,100000,0,10000
10016,168,169,200,250000,0,10000
10016,170,170,3000,750000,0,10000
10016,171,171,40,75000,0,10000
10016,172,172,40,50000,0,10000
10016,173,174,60,75000,0,10000
10016,175,177,80,100000,0,10000
10016,178,179,200,250000,0,10000
10016,180,180,3000,750000,0,10000
10016,181,181,40,75000,0,10000
10016,182,182,40,50000,0,10000
10016,183,184,60,75000,0,10000
10016,185,187,80,100000,0,10000
10016,188,189,200,250000,0,10000
10016,190,190,3000,750000,0,10000
10016,191,191,40,75000,0,10000
10016,192,192,40,50000,0,10000
10016,193,194,60,75000,0,10000
10016,195,197,80,100000,0,10000
10016,198,199,200,250000,0,10000
10016,200,200,3000,750000,0,10000
10016,201,201,100,500000,400,10000
10016,202,202,100,500000,0,10000
10016,203,204,150,750000,0,10000
10016,205,207,200,1000000,0,10000
10016,208,209,500,2500000,0,10000
10016,210,210,6000,7500000,0,10000
10016,211,212,100,500000,0,10000
10016,213,214,150,750000,0,10000
10016,215,217,200,1000000,0,10000
10016,218,219,500,2500000,0,10000
10016,220,220,6000,7500000,0,10000
10016,221,222,100,500000,0,10000
10016,223,224,150,750000,0,10000
10016,225,227,200,1000000,0,10000
10016,228,229,500,2500000,0,10000
10016,230,230,6000,7500000,0,10000
10016,231,232,100,500000,0,10000
10016,233,234,150,750000,0,10000
10016,235,237,200,1000000,0,10000
10016,238,239,500,2500000,0,10000
10016,240,240,6000,7500000,0,10000
10016,241,242,100,500000,0,10000
10016,243,244,150,750000,0,10000
10016,245,247,200,1000000,0,10000
10016,248,249,500,2500000,0,10000
10016,250,250,6000,7500000,0,10000
10016,251,251,100,1000000,500,10000
10016,252,252,100,1000000,0,10000
10016,253,254,150,1500000,0,10000
10016,255,257,200,2000000,0,10000
10016,258,259,500,5000000,0,10000
10016,260,260,6000,15000000,0,10000
10016,261,262,100,1000000,0,10000
10016,263,264,150,1500000,0,10000
10016,265,267,200,2000000,0,10000
10016,268,269,500,5000000,0,10000
10016,270,270,6000,15000000,0,10000
10016,271,272,100,1000000,0,10000
10016,273,274,150,1500000,0,10000
10016,275,277,200,2000000,0,10000
10016,278,279,500,5000000,0,10000
10016,280,280,6000,15000000,0,10000
10016,281,282,100,1000000,0,10000
10016,283,284,150,1500000,0,10000
10016,285,287,200,2000000,0,10000
10016,288,289,500,5000000,0,10000
10016,290,290,6000,15000000,0,10000
10016,291,292,100,1000000,0,10000
10016,293,294,150,1500000,0,10000
10016,295,297,200,2000000,0,10000
10016,298,299,500,5000000,0,10000
10016,300,300,6000,15000000,0,10000
20001,1,1,4,200000,0,10000
20001,2,9,2,200000,0,10000
20001,10,10,0,2000000,0,10000
20001,11,19,10,200000,0,10000
20001,20,20,0,2000000,0,10000
20001,21,29,15,200000,0,10000
20001,30,30,0,2000000,0,10000
20001,31,39,20,200000,0,10000
20001,40,40,0,2000000,0,10000
20001,41,49,25,200000,0,10000
20001,50,50,0,2000000,0,10000
20001,51,51,30,200000,100,10000
20001,52,59,30,200000,0,10000
20001,60,60,0,2000000,0,10000
20001,61,61,35,200000,100,10000
20001,62,69,35,200000,0,10000
20001,70,70,0,2000000,0,10000
20001,71,71,40,500000,200,10000
20001,72,72,40,500000,0,10000
20001,73,73,60,750000,0,10000
20001,74,75,40,500000,0,10000
20001,76,76,60,750000,0,10000
20001,77,78,40,500000,0,10000
20001,79,79,60,750000,0,10000
20001,80,80,0,6000000,0,10000
20001,81,81,45,500000,200,10000
20001,82,82,45,500000,0,10000
20001,83,83,68,750000,0,10000
20001,84,85,45,500000,0,10000
20001,86,86,68,750000,0,10000
20001,87,88,45,500000,0,10000
20001,89,89,68,750000,0,10000
20001,90,90,0,6000000,0,10000
20001,91,91,50,500000,200,10000
20001,92,92,50,500000,0,10000
20001,93,93,75,750000,0,10000
20001,94,95,50,500000,0,10000
20001,96,96,75,750000,0,10000
20001,97,98,50,500000,0,10000
20001,99,99,75,750000,0,10000
20001,100,100,0,6000000,0,10000
20001,101,101,55,500000,200,10000
20001,102,102,55,500000,0,10000
20001,103,103,83,750000,0,10000
20001,104,105,55,500000,0,10000
20001,106,106,83,750000,0,10000
20001,107,108,55,500000,0,10000
20001,109,109,83,750000,0,10000
20001,110,110,0,6000000,0,10000
20001,111,111,60,500000,200,10000
20001,112,112,60,500000,0,10000
20001,113,113,90,750000,0,10000
20001,114,115,60,500000,0,10000
20001,116,116,90,750000,0,10000
20001,117,118,60,500000,0,10000
20001,119,119,90,750000,0,10000
20001,120,120,0,6000000,0,10000
20001,121,121,65,500000,200,10000
20001,122,122,65,500000,0,10000
20001,123,123,98,750000,0,10000
20001,124,125,65,500000,0,10000
20001,126,126,98,750000,0,10000
20001,127,128,65,500000,0,10000
20001,129,129,98,750000,0,10000
20001,130,130,0,6000000,0,10000
20001,131,131,70,500000,200,10000
20001,132,132,70,500000,0,10000
20001,133,133,105,750000,0,10000
20001,134,135,70,500000,0,10000
20001,136,136,105,750000,0,10000
20001,137,138,70,500000,0,10000
20001,139,139,105,750000,0,10000
20001,140,140,0,6000000,0,10000
20001,141,141,75,500000,200,10000
20001,142,142,75,500000,0,10000
20001,143,143,113,750000,0,10000
20001,144,145,75,500000,0,10000
20001,146,146,113,750000,0,10000
20001,147,148,75,500000,0,10000
20001,149,149,113,750000,0,10000
20001,150,150,0,6000000,0,10000
20001,151,151,80,500000,200,10000
20001,152,152,80,500000,0,10000
20001,153,153,120,750000,0,10000
20001,154,155,80,500000,0,10000
20001,156,156,120,750000,0,10000
20001,157,158,80,500000,0,10000
20001,159,159,120,750000,0,10000
20001,160,160,0,6000000,0,10000
20001,161,161,80,500000,200,10000
20001,162,162,80,500000,0,10000
20001,163,163,120,750000,0,10000
20001,164,165,80,500000,0,10000
20001,166,166,120,750000,0,10000
20001,167,168,80,500000,0,10000
20001,169,169,120,750000,0,10000
20001,170,170,0,6000000,0,10000
20001,171,171,80,500000,200,10000
20001,172,172,80,500000,0,10000
20001,173,173,120,750000,0,10000
20001,174,175,80,500000,0,10000
20001,176,176,120,750000,0,10000
20001,177,178,80,500000,0,10000
20001,179,179,120,750000,0,10000
20001,180,180,0,6000000,0,10000
20001,181,181,80,500000,200,10000
20001,182,182,80,500000,0,10000
20001,183,183,120,750000,0,10000
20001,184,185,80,500000,0,10000
20001,186,186,120,750000,0,10000
20001,187,188,80,500000,0,10000
20001,189,189,120,750000,0,10000
20001,190,190,0,6000000,0,10000
20001,191,191,80,500000,200,10000
20001,192,192,80,500000,0,10000
20001,193,193,120,750000,0,10000
20001,194,195,80,500000,0,10000
20001,196,196,120,750000,0,10000
20001,197,198,80,500000,0,10000
20001,199,199,120,750000,0,10000
20001,200,200,0,6000000,0,10000
20001,201,201,80,800000,800,10000
20001,202,202,80,800000,0,10000
20001,203,203,120,1200000,0,10000
20001,204,205,80,800000,0,10000
20001,206,206,120,1200000,0,10000
20001,207,208,80,800000,0,10000
20001,209,209,120,1200000,0,10000
20001,210,210,0,10000000,0,10000
20001,211,211,80,800000,800,10000
20001,212,212,80,800000,0,10000
20001,213,213,120,1200000,0,10000
20001,214,215,80,800000,0,10000
20001,216,216,120,1200000,0,10000
20001,217,218,80,800000,0,10000
20001,219,219,120,1200000,0,10000
20001,220,220,0,10000000,0,10000
20001,221,221,80,800000,800,10000
20001,222,222,80,800000,0,10000
20001,223,223,120,1200000,0,10000
